TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
11:11:45.0,AN,35.43616,136.12797833333335,275.8398736802635,35.436,136.12,1474.089918857503,1880,268.5923374912487,723.8459071305253
11:11:46.0,AN,35.43616166666666,136.12796,276.3665905530485,35.436,136.12,1472.8093932250472,1880,268.5743710523995,722.1881891257286
11:11:46.0,AN,35.43616166666666,136.12796,276.3665905530485,35.436,136.12,1472.6477507584782,1880,268.5743710523995,722.1881891257286
11:11:46.0,AN,35.43616166666666,136.12796,276.3665905530485,35.436,136.12,1472.4861165600873,1880,268.5743710523995,722.1881891257286
11:11:47.0,AN,35.436165,136.12794166666666,282.5797298640926,35.436,136.12,1459.4005393301927,1880,268.5415734137188,720.535240678238
11:11:47.0,AN,35.436165,136.12794166666666,282.5797298640926,35.436,136.12,1459.1108743145978,1880,268.5415734137188,720.535240678238
11:11:48.0,AN,35.43616333333333,136.12792166666668,264.16013757865323,35.436,136.12,1497.0837012823101,1880,268.55266703008925,718.7171418758427
11:11:48.0,AN,35.43616333333333,136.12792166666668,264.16013757865323,35.436,136.12,1497.1752079688313,1880,268.55266703008925,718.7171418758427
11:11:48.0,AN,35.43616333333333,136.12792166666668,264.16013757865323,35.436,136.12,1497.2667149278518,1880,268.55266703008925,718.7171418758427
11:11:49.0,AN,35.43616166666666,136.12790333333334,263.63341994232877,35.436,136.12,1498.479383611975,1880,268.56412064669917,717.050187487795
11:11:49.0,AN,35.43616166666666,136.12790333333334,263.63341994232877,35.436,136.12,1498.58210526552,1880,268.56412064669917,717.050187487795
11:11:49.0,AN,35.43616166666666,136.12790333333334,263.63341994232877,35.436,136.12,1498.6848270914213,1880,268.56412064669917,717.050187487795
11:11:50.0,AN,35.43615833333333,136.127885,257.4202812779605,35.436,136.12,1511.783362586867,1880,268.59048265594856,715.3786740637308
11:11:50.0,AN,35.43615833333333,136.127885,257.4202812779605,35.436,136.12,1512.0158853040466,1880,268.59048265594856,715.3786740637308
11:11:51.0,AN,35.43615666666667,136.127865,264.16013806991907,35.436,136.12,1498.2341112058698,1880,268.60178113610175,713.5606950891436
11:11:51.0,AN,35.43615666666667,136.127865,264.16013806991907,35.436,136.12,1498.3266438599082,1880,268.60178113610175,713.5606950891436
11:11:51.0,AN,35.43615666666667,136.127865,264.16013806991907,35.436,136.12,1498.4191766790054,1880,268.60178113610175,713.5606950891436
11:11:52.0,AN,35.436155,136.12784666666667,263.6334204651528,35.436,136.12,1499.633306042274,1880,268.6134327903959,711.8938645553566
11:11:52.0,AN,35.436155,136.12784666666667,263.6334204651528,35.436,136.12,1499.737056239285,1880,268.6134327903959,711.8938645553566
11:11:53.0,AN,35.43615333333333,136.127825,264.606601089952,35.436,136.12,1497.8365308357938,1880,268.6245517824436,709.9248209911354
11:11:53.0,AN,35.43615333333333,136.127825,264.606601089952,35.436,136.12,1497.9202359713065,1880,268.6245517824436,709.9248209911354
11:11:53.0,AN,35.43615333333333,136.127825,264.606601089952,35.436,136.12,1498.0039412746928,1880,268.6245517824436,709.9248209911354
11:11:54.0,AN,35.43615166666667,136.12780166666667,264.9898093771752,35.436,136.12,1497.312004531248,1880,268.63544035587,707.8046823177878
11:11:54.0,AN,35.43615166666667,136.12780166666667,264.9898093771752,35.436,136.12,1497.3879521042038,1880,268.63544035587,707.8046823177878
11:11:54.0,AN,35.43615166666667,136.12780166666667,264.9898093771752,35.436,136.12,1497.4638998507314,1880,268.63544035587,707.8046823177878
11:11:55.0,AN,35.436155,136.12778166666666,281.56086424131286,35.436,136.12,1463.0441071507125,1880,268.6018175978379,706.0001766665516
11:11:55.0,AN,35.436155,136.12778166666666,281.56086424131286,35.436,136.12,1462.7762662820105,1880,268.6018175978379,706.0001766665516
11:11:56.0,AN,35.43615666666667,136.12776166666666,275.83987343278557,35.436,136.12,1474.3191372957472,1880,268.5831135040887,704.1913033220147
11:11:56.0,AN,35.43615666666667,136.12776166666666,275.83987343278557,35.436,136.12,1474.1685324776681,1880,268.5831135040887,704.1913033220147
11:11:56.0,AN,35.43615666666667,136.12776166666666,275.83987343278557,35.436,136.12,1474.0179344349453,1880,268.5831135040887,704.1913033220147
11:11:57.0,AN,35.43615833333333,136.12774166666668,275.8398735380789,35.436,136.12,1473.8283297863932,1880,268.564313103569,702.382505401543
11:11:57.0,AN,35.43615833333333,136.12774166666668,275.8398735380789,35.436,136.12,1473.6773570799373,1880,268.564313103569,702.382505401543
11:11:57.0,AN,35.43615833333333,136.12774166666668,275.8398735380789,35.436,136.12,1473.526391312462,1880,268.564313103569,702.382505401543
11:11:58.0,AN,35.43615833333333,136.12772166666667,270.00000580406225,35.436,136.12,1485.503583163978,1880,268.5605844690903,700.5690983756839
11:11:58.0,AN,35.43615833333333,136.12772166666667,270.00000580406225,35.436,136.12,1485.4736315932028,1880,268.5605844690903,700.5690983756839
11:11:59.0,AN,35.43615333333333,136.12769833333334,255.26468889268435,35.436,136.12,1516.214120206339,1880,268.60185537178705,698.4396580905225
11:11:59.0,AN,35.43615333333333,136.12769833333334,255.26468889268435,35.436,136.12,1516.4915498436453,1880,268.60185537178705,698.4396580905225
11:11:59.0,AN,35.43615333333333,136.12769833333334,255.26468889268435,35.436,136.12,1516.7689648363485,1880,268.60185537178705,698.4396580905225
11:12:00.0,AN,35.436148333333335,136.12767833333334,252.94200142969078,35.436,136.12,1521.962181685546,1880,268.643969371604,696.6128273867678
11:12:00.0,AN,35.436148333333335,136.12767833333334,252.94200142969078,35.436,136.12,1522.2883836141673,1880,268.643969371604,696.6128273867678
